ID,GroundTruth,YEAR,MONTH,DAY
7448,0.0,2036,5,27
7449,0.0,2036,5,28
7450,0.0,2036,5,29
7451,0.0,2036,5,30
7452,1.0,2036,6,1
7453,1.0,2036,6,2
7454,1.0,2036,6,3
7455,1.0,2036,6,4
7456,1.0,2036,6,5
7457,0.0,2036,6,6
7458,0.0,2036,6,7
7459,0.0,2036,6,8
7460,0.0,2036,6,9
7461,0.0,2036,6,10
7462,0.0,2036,6,11
7463,0.0,2036,6,12
7464,0.0,2036,6,13
7465,0.0,2036,6,14
7466,0.0,2036,6,15
7467,0.0,2036,6,16
7468,0.0,2036,6,17
7469,0.0,2036,6,18
7470,0.0,2036,6,19
7471,0.0,2036,6,20
7472,0.0,2036,6,21
7473,1.0,2036,6,22
7474,1.0,2036,6,23
7475,1.0,2036,6,24
7476,1.0,2036,6,25
7477,1.0,2036,6,26
7478,1.0,2036,6,27
7479,1.0,2036,6,28
7480,0.0,2036,6,29
7481,0.0,2036,6,30
7482,0.0,2036,7,1
7483,0.0,2036,7,2
7484,0.0,2036,7,3
7485,0.0,2036,7,4
7486,0.0,2036,7,5
7487,0.0,2036,7,6
7488,0.0,2036,7,7
7489,0.0,2036,7,8
7490,0.0,2036,7,9
7491,0.0,2036,7,10
7492,0.0,2036,7,11
7493,0.0,2036,7,12
7494,0.0,2036,7,13
7495,0.0,2036,7,14
7496,0.0,2036,7,15
7497,0.0,2036,7,16
7498,0.0,2036,7,17
7499,0.0,2036,7,18
7500,0.0,2036,7,19
7501,0.0,2036,7,20
7502,0.0,2036,7,21
7503,1.0,2036,7,22
7504,1.0,2036,7,23
7505,1.0,2036,7,24
7506,1.0,2036,7,25
7507,1.0,2036,7,26
7508,1.0,2036,7,27
7509,0.0,2036,7,28
7510,0.0,2036,7,29
7511,0.0,2036,7,30
7512,0.0,2036,8,1
7513,0.0,2036,8,2
7514,0.0,2036,8,3
7515,0.0,2036,8,4
7516,0.0,2036,8,5
7517,0.0,2036,8,6
7518,0.0,2036,8,7
7519,0.0,2036,8,8
7520,0.0,2036,8,9
7521,0.0,2036,8,10
7522,0.0,2036,8,11
7523,0.0,2036,8,12
7524,0.0,2036,8,13
7525,0.0,2036,8,14
7526,0.0,2036,8,15
7527,0.0,2036,8,16
7528,0.0,2036,8,17
7529,0.0,2036,8,18
7530,0.0,2036,8,19
7531,0.0,2036,8,20
7532,0.0,2036,8,21
7533,0.0,2036,8,22
7534,0.0,2036,8,23
7535,0.0,2036,8,24
7536,0.0,2036,8,25
7537,0.0,2036,8,26
7538,0.0,2036,8,27
7539,0.0,2036,8,28
7540,0.0,2036,8,29
7541,0.0,2036,8,30
7542,0.0,2036,9,1
7543,0.0,2036,9,2
7544,0.0,2036,9,3
7545,0.0,2036,9,4
7546,0.0,2037,5,27
7547,0.0,2037,5,28
7548,0.0,2037,5,29
7549,0.0,2037,5,30
7550,0.0,2037,6,1
7551,0.0,2037,6,2
7552,0.0,2037,6,3
7553,0.0,2037,6,4
7554,0.0,2037,6,5
7555,0.0,2037,6,6
7556,0.0,2037,6,7
7557,0.0,2037,6,8
7558,0.0,2037,6,9
7559,1.0,2037,6,10
7560,1.0,2037,6,11
7561,1.0,2037,6,12
7562,1.0,2037,6,13
7563,1.0,2037,6,14
7564,0.0,2037,6,15
7565,0.0,2037,6,16
7566,0.0,2037,6,17
7567,0.0,2037,6,18
7568,0.0,2037,6,19
7569,0.0,2037,6,20
7570,0.0,2037,6,21
7571,0.0,2037,6,22
7572,0.0,2037,6,23
7573,0.0,2037,6,24
7574,0.0,2037,6,25
7575,0.0,2037,6,26
7576,0.0,2037,6,27
7577,0.0,2037,6,28
7578,0.0,2037,6,29
7579,0.0,2037,6,30
7580,0.0,2037,7,1
7581,0.0,2037,7,2
7582,0.0,2037,7,3
7583,0.0,2037,7,4
7584,0.0,2037,7,5
7585,0.0,2037,7,6
7586,0.0,2037,7,7
7587,0.0,2037,7,8
7588,0.0,2037,7,9
7589,0.0,2037,7,10
7590,0.0,2037,7,11
7591,0.0,2037,7,12
7592,0.0,2037,7,13
7593,0.0,2037,7,14
7594,0.0,2037,7,15
7595,0.0,2037,7,16
7596,0.0,2037,7,17
7597,0.0,2037,7,18
7598,0.0,2037,7,19
7599,0.0,2037,7,20
7600,0.0,2037,7,21
7601,0.0,2037,7,22
7602,0.0,2037,7,23
7603,0.0,2037,7,24
7604,0.0,2037,7,25
7605,0.0,2037,7,26
7606,0.0,2037,7,27
7607,0.0,2037,7,28
7608,0.0,2037,7,29
7609,0.0,2037,7,30
7610,0.0,2037,8,1
7611,0.0,2037,8,2
7612,0.0,2037,8,3
7613,0.0,2037,8,4
7614,0.0,2037,8,5
7615,0.0,2037,8,6
7616,0.0,2037,8,7
7617,0.0,2037,8,8
7618,0.0,2037,8,9
7619,0.0,2037,8,10
7620,0.0,2037,8,11
7621,0.0,2037,8,12
7622,0.0,2037,8,13
7623,0.0,2037,8,14
7624,0.0,2037,8,15
7625,0.0,2037,8,16
7626,0.0,2037,8,17
7627,0.0,2037,8,18
7628,0.0,2037,8,19
7629,0.0,2037,8,20
7630,0.0,2037,8,21
7631,0.0,2037,8,22
7632,0.0,2037,8,23
7633,0.0,2037,8,24
7634,0.0,2037,8,25
7635,0.0,2037,8,26
7636,0.0,2037,8,27
7637,0.0,2037,8,28
7638,0.0,2037,8,29
7639,0.0,2037,8,30
7640,0.0,2037,9,1
7641,0.0,2037,9,2
7642,0.0,2037,9,3
7643,0.0,2037,9,4
7644,0.0,2038,5,27
7645,0.0,2038,5,28
7646,0.0,2038,5,29
7647,0.0,2038,5,30
7648,0.0,2038,6,1
7649,0.0,2038,6,2
7650,0.0,2038,6,3
7651,0.0,2038,6,4
7652,0.0,2038,6,5
7653,0.0,2038,6,6
7654,0.0,2038,6,7
7655,0.0,2038,6,8
7656,0.0,2038,6,9
7657,0.0,2038,6,10
7658,1.0,2038,6,11
7659,1.0,2038,6,12
7660,1.0,2038,6,13
7661,1.0,2038,6,14
7662,1.0,2038,6,15
7663,0.0,2038,6,16
7664,0.0,2038,6,17
7665,0.0,2038,6,18
7666,0.0,2038,6,19
7667,0.0,2038,6,20
7668,0.0,2038,6,21
7669,0.0,2038,6,22
7670,0.0,2038,6,23
7671,0.0,2038,6,24
7672,0.0,2038,6,25
7673,0.0,2038,6,26
7674,0.0,2038,6,27
7675,0.0,2038,6,28
7676,0.0,2038,6,29
7677,0.0,2038,6,30
7678,0.0,2038,7,1
7679,0.0,2038,7,2
7680,0.0,2038,7,3
7681,0.0,2038,7,4
7682,0.0,2038,7,5
7683,0.0,2038,7,6
7684,0.0,2038,7,7
7685,0.0,2038,7,8
7686,0.0,2038,7,9
7687,0.0,2038,7,10
7688,0.0,2038,7,11
7689,0.0,2038,7,12
7690,0.0,2038,7,13
7691,1.0,2038,7,14
7692,1.0,2038,7,15
7693,1.0,2038,7,16
7694,1.0,2038,7,17
7695,1.0,2038,7,18
7696,0.0,2038,7,19
7697,0.0,2038,7,20
7698,0.0,2038,7,21
7699,0.0,2038,7,22
7700,0.0,2038,7,23
7701,0.0,2038,7,24
7702,0.0,2038,7,25
7703,0.0,2038,7,26
7704,0.0,2038,7,27
7705,0.0,2038,7,28
7706,0.0,2038,7,29
7707,0.0,2038,7,30
7708,0.0,2038,8,1
7709,0.0,2038,8,2
7710,0.0,2038,8,3
7711,0.0,2038,8,4
7712,0.0,2038,8,5
7713,0.0,2038,8,6
7714,1.0,2038,8,7
7715,1.0,2038,8,8
7716,1.0,2038,8,9
7717,1.0,2038,8,10
7718,1.0,2038,8,11
7719,1.0,2038,8,12
7720,0.0,2038,8,13
7721,0.0,2038,8,14
7722,0.0,2038,8,15
7723,0.0,2038,8,16
7724,0.0,2038,8,17
7725,0.0,2038,8,18
7726,0.0,2038,8,19
7727,0.0,2038,8,20
7728,0.0,2038,8,21
7729,0.0,2038,8,22
7730,0.0,2038,8,23
7731,0.0,2038,8,24
7732,0.0,2038,8,25
7733,0.0,2038,8,26
7734,0.0,2038,8,27
7735,0.0,2038,8,28
7736,0.0,2038,8,29
7737,0.0,2038,8,30
7738,0.0,2038,9,1
7739,0.0,2038,9,2
7740,0.0,2038,9,3
7741,0.0,2038,9,4
7742,1.0,2039,5,27
7743,1.0,2039,5,28
7744,1.0,2039,5,29
7745,1.0,2039,5,30
7746,1.0,2039,6,1
7747,1.0,2039,6,2
7748,1.0,2039,6,3
7749,1.0,2039,6,4
7750,1.0,2039,6,5
7751,1.0,2039,6,6
7752,1.0,2039,6,7
7753,0.0,2039,6,8
7754,0.0,2039,6,9
7755,0.0,2039,6,10
7756,0.0,2039,6,11
7757,1.0,2039,6,12
7758,1.0,2039,6,13
7759,1.0,2039,6,14
7760,1.0,2039,6,15
7761,1.0,2039,6,16
7762,0.0,2039,6,17
7763,0.0,2039,6,18
7764,0.0,2039,6,19
7765,0.0,2039,6,20
7766,0.0,2039,6,21
7767,0.0,2039,6,22
7768,0.0,2039,6,23
7769,0.0,2039,6,24
7770,0.0,2039,6,25
7771,0.0,2039,6,26
7772,0.0,2039,6,27
7773,0.0,2039,6,28
7774,1.0,2039,6,29
7775,1.0,2039,6,30
7776,1.0,2039,7,1
7777,1.0,2039,7,2
7778,1.0,2039,7,3
7779,1.0,2039,7,4
7780,0.0,2039,7,5
7781,0.0,2039,7,6
7782,0.0,2039,7,7
7783,0.0,2039,7,8
7784,1.0,2039,7,9
7785,1.0,2039,7,10
7786,1.0,2039,7,11
7787,1.0,2039,7,12
7788,1.0,2039,7,13
7789,1.0,2039,7,14
7790,1.0,2039,7,15
7791,0.0,2039,7,16
7792,0.0,2039,7,17
7793,0.0,2039,7,18
7794,0.0,2039,7,19
7795,0.0,2039,7,20
7796,0.0,2039,7,21
7797,0.0,2039,7,22
7798,0.0,2039,7,23
7799,0.0,2039,7,24
7800,0.0,2039,7,25
7801,0.0,2039,7,26
7802,0.0,2039,7,27
7803,0.0,2039,7,28
7804,0.0,2039,7,29
7805,0.0,2039,7,30
7806,0.0,2039,8,1
7807,0.0,2039,8,2
7808,0.0,2039,8,3
7809,0.0,2039,8,4
7810,0.0,2039,8,5
7811,0.0,2039,8,6
7812,0.0,2039,8,7
7813,0.0,2039,8,8
7814,0.0,2039,8,9
7815,0.0,2039,8,10
7816,0.0,2039,8,11
7817,0.0,2039,8,12
7818,0.0,2039,8,13
7819,0.0,2039,8,14
7820,0.0,2039,8,15
7821,0.0,2039,8,16
7822,0.0,2039,8,17
7823,1.0,2039,8,18
7824,1.0,2039,8,19
7825,1.0,2039,8,20
7826,1.0,2039,8,21
7827,1.0,2039,8,22
7828,1.0,2039,8,23
7829,1.0,2039,8,24
7830,1.0,2039,8,25
7831,1.0,2039,8,26
7832,1.0,2039,8,27
7833,1.0,2039,8,28
7834,0.0,2039,8,29
7835,0.0,2039,8,30
7836,0.0,2039,9,1
7837,0.0,2039,9,2
7838,0.0,2039,9,3
7839,0.0,2039,9,4
7840,0.0,2040,5,27
7841,0.0,2040,5,28
7842,1.0,2040,5,29
7843,1.0,2040,5,30
7844,1.0,2040,6,1
7845,1.0,2040,6,2
7846,1.0,2040,6,3
7847,0.0,2040,6,4
7848,0.0,2040,6,5
7849,0.0,2040,6,6
7850,0.0,2040,6,7
7851,0.0,2040,6,8
7852,0.0,2040,6,9
7853,1.0,2040,6,10
7854,1.0,2040,6,11
7855,1.0,2040,6,12
7856,1.0,2040,6,13
7857,1.0,2040,6,14
7858,1.0,2040,6,15
7859,1.0,2040,6,16
7860,1.0,2040,6,17
7861,1.0,2040,6,18
7862,1.0,2040,6,19
7863,1.0,2040,6,20
7864,1.0,2040,6,21
7865,1.0,2040,6,22
7866,1.0,2040,6,23
7867,1.0,2040,6,24
7868,1.0,2040,6,25
7869,1.0,2040,6,26
7870,1.0,2040,6,27
7871,1.0,2040,6,28
7872,1.0,2040,6,29
7873,1.0,2040,6,30
7874,1.0,2040,7,1
7875,1.0,2040,7,2
7876,1.0,2040,7,3
7877,0.0,2040,7,4
7878,0.0,2040,7,5
7879,0.0,2040,7,6
7880,0.0,2040,7,7
7881,0.0,2040,7,8
7882,0.0,2040,7,9
7883,0.0,2040,7,10
7884,0.0,2040,7,11
7885,0.0,2040,7,12
7886,0.0,2040,7,13
7887,0.0,2040,7,14
7888,0.0,2040,7,15
7889,0.0,2040,7,16
7890,0.0,2040,7,17
7891,0.0,2040,7,18
7892,0.0,2040,7,19
7893,0.0,2040,7,20
7894,0.0,2040,7,21
7895,0.0,2040,7,22
7896,0.0,2040,7,23
7897,0.0,2040,7,24
7898,0.0,2040,7,25
7899,0.0,2040,7,26
7900,0.0,2040,7,27
7901,0.0,2040,7,28
7902,0.0,2040,7,29
7903,0.0,2040,7,30
7904,1.0,2040,8,1
7905,1.0,2040,8,2
7906,1.0,2040,8,3
7907,1.0,2040,8,4
7908,1.0,2040,8,5
7909,1.0,2040,8,6
7910,1.0,2040,8,7
7911,1.0,2040,8,8
7912,1.0,2040,8,9
7913,1.0,2040,8,10
7914,1.0,2040,8,11
7915,0.0,2040,8,12
7916,0.0,2040,8,13
7917,0.0,2040,8,14
7918,0.0,2040,8,15
7919,0.0,2040,8,16
7920,0.0,2040,8,17
7921,0.0,2040,8,18
7922,0.0,2040,8,19
7923,0.0,2040,8,20
7924,0.0,2040,8,21
7925,0.0,2040,8,22
7926,0.0,2040,8,23
7927,0.0,2040,8,24
7928,0.0,2040,8,25
7929,1.0,2040,8,26
7930,1.0,2040,8,27
7931,1.0,2040,8,28
7932,1.0,2040,8,29
7933,1.0,2040,8,30
7934,1.0,2040,9,1
7935,1.0,2040,9,2
7936,1.0,2040,9,3
7937,0.0,2040,9,4
7938,1.0,2041,5,27
7939,1.0,2041,5,28
7940,1.0,2041,5,29
7941,1.0,2041,5,30
7942,1.0,2041,6,1
7943,1.0,2041,6,2
7944,0.0,2041,6,3
7945,0.0,2041,6,4
7946,0.0,2041,6,5
7947,0.0,2041,6,6
7948,1.0,2041,6,7
7949,1.0,2041,6,8
7950,1.0,2041,6,9
7951,1.0,2041,6,10
7952,1.0,2041,6,11
7953,0.0,2041,6,12
7954,0.0,2041,6,13
7955,0.0,2041,6,14
7956,0.0,2041,6,15
7957,0.0,2041,6,16
7958,0.0,2041,6,17
7959,0.0,2041,6,18
7960,0.0,2041,6,19
7961,0.0,2041,6,20
7962,0.0,2041,6,21
7963,0.0,2041,6,22
7964,0.0,2041,6,23
7965,0.0,2041,6,24
7966,0.0,2041,6,25
7967,0.0,2041,6,26
7968,0.0,2041,6,27
7969,0.0,2041,6,28
7970,0.0,2041,6,29
7971,0.0,2041,6,30
7972,0.0,2041,7,1
7973,0.0,2041,7,2
7974,1.0,2041,7,3
7975,1.0,2041,7,4
7976,1.0,2041,7,5
7977,1.0,2041,7,6
7978,1.0,2041,7,7
7979,0.0,2041,7,8
7980,0.0,2041,7,9
7981,0.0,2041,7,10
7982,0.0,2041,7,11
7983,0.0,2041,7,12
7984,0.0,2041,7,13
7985,0.0,2041,7,14
7986,0.0,2041,7,15
7987,1.0,2041,7,16
7988,1.0,2041,7,17
7989,1.0,2041,7,18
7990,1.0,2041,7,19
7991,1.0,2041,7,20
7992,1.0,2041,7,21
7993,1.0,2041,7,22
7994,1.0,2041,7,23
7995,1.0,2041,7,24
7996,1.0,2041,7,25
7997,1.0,2041,7,26
7998,0.0,2041,7,27
7999,0.0,2041,7,28
8000,0.0,2041,7,29
8001,0.0,2041,7,30
8002,0.0,2041,8,1
8003,0.0,2041,8,2
8004,0.0,2041,8,3
8005,0.0,2041,8,4
8006,0.0,2041,8,5
8007,0.0,2041,8,6
8008,0.0,2041,8,7
8009,0.0,2041,8,8
8010,0.0,2041,8,9
8011,0.0,2041,8,10
8012,0.0,2041,8,11
8013,0.0,2041,8,12
8014,0.0,2041,8,13
8015,0.0,2041,8,14
8016,1.0,2041,8,15
8017,1.0,2041,8,16
8018,1.0,2041,8,17
8019,1.0,2041,8,18
8020,1.0,2041,8,19
8021,1.0,2041,8,20
8022,1.0,2041,8,21
8023,1.0,2041,8,22
8024,1.0,2041,8,23
8025,1.0,2041,8,24
8026,1.0,2041,8,25
8027,0.0,2041,8,26
8028,0.0,2041,8,27
8029,0.0,2041,8,28
8030,0.0,2041,8,29
8031,0.0,2041,8,30
8032,0.0,2041,9,1
8033,0.0,2041,9,2
8034,0.0,2041,9,3
8035,0.0,2041,9,4
8036,1.0,2042,5,27
8037,1.0,2042,5,28
8038,1.0,2042,5,29
8039,1.0,2042,5,30
8040,1.0,2042,6,1
8041,0.0,2042,6,2
8042,0.0,2042,6,3
8043,0.0,2042,6,4
8044,0.0,2042,6,5
8045,0.0,2042,6,6
8046,0.0,2042,6,7
8047,0.0,2042,6,8
8048,0.0,2042,6,9
8049,0.0,2042,6,10
8050,0.0,2042,6,11
8051,0.0,2042,6,12
8052,0.0,2042,6,13
8053,0.0,2042,6,14
8054,0.0,2042,6,15
8055,0.0,2042,6,16
8056,0.0,2042,6,17
8057,0.0,2042,6,18
8058,0.0,2042,6,19
8059,0.0,2042,6,20
8060,0.0,2042,6,21
8061,0.0,2042,6,22
8062,0.0,2042,6,23
8063,0.0,2042,6,24
8064,0.0,2042,6,25
8065,1.0,2042,6,26
8066,1.0,2042,6,27
8067,1.0,2042,6,28
8068,1.0,2042,6,29
8069,1.0,2042,6,30
8070,1.0,2042,7,1
8071,1.0,2042,7,2
8072,1.0,2042,7,3
8073,1.0,2042,7,4
8074,1.0,2042,7,5
8075,1.0,2042,7,6
8076,0.0,2042,7,7
8077,0.0,2042,7,8
8078,0.0,2042,7,9
8079,0.0,2042,7,10
8080,0.0,2042,7,11
8081,0.0,2042,7,12
8082,0.0,2042,7,13
8083,0.0,2042,7,14
8084,0.0,2042,7,15
8085,0.0,2042,7,16
8086,0.0,2042,7,17
8087,0.0,2042,7,18
8088,0.0,2042,7,19
8089,0.0,2042,7,20
8090,0.0,2042,7,21
8091,0.0,2042,7,22
8092,0.0,2042,7,23
8093,1.0,2042,7,24
8094,1.0,2042,7,25
8095,1.0,2042,7,26
8096,1.0,2042,7,27
8097,1.0,2042,7,28
8098,0.0,2042,7,29
8099,0.0,2042,7,30
8100,0.0,2042,8,1
8101,1.0,2042,8,2
8102,1.0,2042,8,3
8103,1.0,2042,8,4
8104,1.0,2042,8,5
8105,1.0,2042,8,6
8106,0.0,2042,8,7
8107,0.0,2042,8,8
8108,0.0,2042,8,9
8109,0.0,2042,8,10
8110,0.0,2042,8,11
8111,0.0,2042,8,12
8112,0.0,2042,8,13
8113,0.0,2042,8,14
8114,0.0,2042,8,15
8115,0.0,2042,8,16
8116,0.0,2042,8,17
8117,0.0,2042,8,18
8118,0.0,2042,8,19
8119,0.0,2042,8,20
8120,0.0,2042,8,21
8121,0.0,2042,8,22
8122,0.0,2042,8,23
8123,0.0,2042,8,24
8124,0.0,2042,8,25
8125,0.0,2042,8,26
8126,0.0,2042,8,27
8127,0.0,2042,8,28
8128,0.0,2042,8,29
8129,0.0,2042,8,30
8130,0.0,2042,9,1
8131,0.0,2042,9,2
8132,0.0,2042,9,3
8133,0.0,2042,9,4
8134,0.0,2043,5,27
8135,0.0,2043,5,28
8136,0.0,2043,5,29
8137,0.0,2043,5,30
8138,0.0,2043,6,1
8139,0.0,2043,6,2
8140,0.0,2043,6,3
8141,0.0,2043,6,4
8142,0.0,2043,6,5
8143,0.0,2043,6,6
8144,0.0,2043,6,7
8145,0.0,2043,6,8
8146,0.0,2043,6,9
8147,1.0,2043,6,10
8148,1.0,2043,6,11
8149,1.0,2043,6,12
8150,1.0,2043,6,13
8151,1.0,2043,6,14
8152,1.0,2043,6,15
8153,1.0,2043,6,16
8154,1.0,2043,6,17
8155,1.0,2043,6,18
8156,1.0,2043,6,19
8157,1.0,2043,6,20
8158,1.0,2043,6,21
8159,1.0,2043,6,22
8160,1.0,2043,6,23
8161,1.0,2043,6,24
8162,1.0,2043,6,25
8163,1.0,2043,6,26
8164,0.0,2043,6,27
8165,0.0,2043,6,28
8166,0.0,2043,6,29
8167,0.0,2043,6,30
8168,0.0,2043,7,1
8169,0.0,2043,7,2
8170,0.0,2043,7,3
8171,0.0,2043,7,4
8172,0.0,2043,7,5
8173,0.0,2043,7,6
8174,0.0,2043,7,7
8175,0.0,2043,7,8
8176,0.0,2043,7,9
8177,0.0,2043,7,10
8178,0.0,2043,7,11
8179,0.0,2043,7,12
8180,0.0,2043,7,13
8181,0.0,2043,7,14
8182,0.0,2043,7,15
8183,0.0,2043,7,16
8184,0.0,2043,7,17
8185,0.0,2043,7,18
8186,0.0,2043,7,19
8187,0.0,2043,7,20
8188,1.0,2043,7,21
8189,1.0,2043,7,22
8190,1.0,2043,7,23
8191,1.0,2043,7,24
8192,1.0,2043,7,25
8193,1.0,2043,7,26
8194,1.0,2043,7,27
8195,1.0,2043,7,28
8196,1.0,2043,7,29
8197,1.0,2043,7,30
8198,1.0,2043,8,1
8199,0.0,2043,8,2
8200,0.0,2043,8,3
8201,0.0,2043,8,4
8202,0.0,2043,8,5
8203,0.0,2043,8,6
8204,0.0,2043,8,7
8205,0.0,2043,8,8
8206,0.0,2043,8,9
8207,0.0,2043,8,10
8208,0.0,2043,8,11
8209,0.0,2043,8,12
8210,0.0,2043,8,13
8211,0.0,2043,8,14
8212,1.0,2043,8,15
8213,1.0,2043,8,16
8214,1.0,2043,8,17
8215,1.0,2043,8,18
8216,1.0,2043,8,19
8217,1.0,2043,8,20
8218,1.0,2043,8,21
8219,1.0,2043,8,22
8220,0.0,2043,8,23
8221,0.0,2043,8,24
8222,0.0,2043,8,25
8223,0.0,2043,8,26
8224,0.0,2043,8,27
8225,0.0,2043,8,28
8226,0.0,2043,8,29
8227,1.0,2043,8,30
8228,1.0,2043,9,1
8229,1.0,2043,9,2
8230,1.0,2043,9,3
8231,1.0,2043,9,4
8232,0.0,2044,5,27
8233,0.0,2044,5,28
8234,0.0,2044,5,29
8235,0.0,2044,5,30
8236,0.0,2044,6,1
8237,0.0,2044,6,2
8238,0.0,2044,6,3
8239,0.0,2044,6,4
8240,0.0,2044,6,5
8241,1.0,2044,6,6
8242,1.0,2044,6,7
8243,1.0,2044,6,8
8244,1.0,2044,6,9
8245,1.0,2044,6,10
8246,0.0,2044,6,11
8247,0.0,2044,6,12
8248,0.0,2044,6,13
8249,0.0,2044,6,14
8250,0.0,2044,6,15
8251,0.0,2044,6,16
8252,1.0,2044,6,17
8253,1.0,2044,6,18
8254,1.0,2044,6,19
8255,1.0,2044,6,20
8256,1.0,2044,6,21
8257,1.0,2044,6,22
8258,1.0,2044,6,23
8259,1.0,2044,6,24
8260,1.0,2044,6,25
8261,1.0,2044,6,26
8262,1.0,2044,6,27
8263,0.0,2044,6,28
8264,0.0,2044,6,29
8265,0.0,2044,6,30
8266,1.0,2044,7,1
8267,1.0,2044,7,2
8268,1.0,2044,7,3
8269,1.0,2044,7,4
8270,1.0,2044,7,5
8271,0.0,2044,7,6
8272,0.0,2044,7,7
8273,0.0,2044,7,8
8274,0.0,2044,7,9
8275,0.0,2044,7,10
8276,0.0,2044,7,11
8277,0.0,2044,7,12
8278,0.0,2044,7,13
8279,0.0,2044,7,14
8280,0.0,2044,7,15
8281,0.0,2044,7,16
8282,0.0,2044,7,17
8283,0.0,2044,7,18
8284,0.0,2044,7,19
8285,0.0,2044,7,20
8286,0.0,2044,7,21
8287,0.0,2044,7,22
8288,0.0,2044,7,23
8289,0.0,2044,7,24
8290,0.0,2044,7,25
8291,0.0,2044,7,26
8292,0.0,2044,7,27
8293,1.0,2044,7,28
8294,1.0,2044,7,29
8295,1.0,2044,7,30
8296,1.0,2044,8,1
8297,1.0,2044,8,2
8298,0.0,2044,8,3
8299,0.0,2044,8,4
8300,0.0,2044,8,5
8301,0.0,2044,8,6
8302,0.0,2044,8,7
8303,0.0,2044,8,8
8304,0.0,2044,8,9
8305,0.0,2044,8,10
8306,0.0,2044,8,11
8307,0.0,2044,8,12
8308,0.0,2044,8,13
8309,0.0,2044,8,14
8310,0.0,2044,8,15
8311,0.0,2044,8,16
8312,0.0,2044,8,17
8313,0.0,2044,8,18
8314,0.0,2044,8,19
8315,0.0,2044,8,20
8316,0.0,2044,8,21
8317,0.0,2044,8,22
8318,0.0,2044,8,23
8319,0.0,2044,8,24
8320,0.0,2044,8,25
8321,0.0,2044,8,26
8322,0.0,2044,8,27
8323,0.0,2044,8,28
8324,0.0,2044,8,29
8325,0.0,2044,8,30
8326,0.0,2044,9,1
8327,0.0,2044,9,2
8328,0.0,2044,9,3
8329,0.0,2044,9,4
8330,1.0,2045,5,27
8331,1.0,2045,5,28
8332,1.0,2045,5,29
8333,1.0,2045,5,30
8334,1.0,2045,6,1
8335,1.0,2045,6,2
8336,1.0,2045,6,3
8337,0.0,2045,6,4
8338,0.0,2045,6,5
8339,0.0,2045,6,6
8340,0.0,2045,6,7
8341,0.0,2045,6,8
8342,0.0,2045,6,9
8343,0.0,2045,6,10
8344,0.0,2045,6,11
8345,0.0,2045,6,12
8346,0.0,2045,6,13
8347,0.0,2045,6,14
8348,0.0,2045,6,15
8349,0.0,2045,6,16
8350,0.0,2045,6,17
8351,0.0,2045,6,18
8352,0.0,2045,6,19
8353,0.0,2045,6,20
8354,0.0,2045,6,21
8355,0.0,2045,6,22
8356,0.0,2045,6,23
8357,0.0,2045,6,24
8358,0.0,2045,6,25
8359,0.0,2045,6,26
8360,0.0,2045,6,27
8361,0.0,2045,6,28
8362,0.0,2045,6,29
8363,0.0,2045,6,30
8364,0.0,2045,7,1
8365,0.0,2045,7,2
8366,0.0,2045,7,3
8367,0.0,2045,7,4
8368,0.0,2045,7,5
8369,0.0,2045,7,6
8370,0.0,2045,7,7
8371,0.0,2045,7,8
8372,0.0,2045,7,9
8373,1.0,2045,7,10
8374,1.0,2045,7,11
8375,1.0,2045,7,12
8376,1.0,2045,7,13
8377,1.0,2045,7,14
8378,1.0,2045,7,15
8379,0.0,2045,7,16
8380,0.0,2045,7,17
8381,0.0,2045,7,18
8382,0.0,2045,7,19
8383,0.0,2045,7,20
8384,0.0,2045,7,21
8385,0.0,2045,7,22
8386,0.0,2045,7,23
8387,0.0,2045,7,24
8388,0.0,2045,7,25
8389,0.0,2045,7,26
8390,0.0,2045,7,27
8391,0.0,2045,7,28
8392,0.0,2045,7,29
8393,0.0,2045,7,30
8394,0.0,2045,8,1
8395,0.0,2045,8,2
8396,0.0,2045,8,3
8397,0.0,2045,8,4
8398,0.0,2045,8,5
8399,0.0,2045,8,6
8400,0.0,2045,8,7
8401,0.0,2045,8,8
8402,0.0,2045,8,9
8403,0.0,2045,8,10
8404,0.0,2045,8,11
8405,0.0,2045,8,12
8406,0.0,2045,8,13
8407,0.0,2045,8,14
8408,0.0,2045,8,15
8409,0.0,2045,8,16
8410,0.0,2045,8,17
8411,0.0,2045,8,18
8412,0.0,2045,8,19
8413,0.0,2045,8,20
8414,0.0,2045,8,21
8415,0.0,2045,8,22
8416,0.0,2045,8,23
8417,0.0,2045,8,24
8418,0.0,2045,8,25
8419,0.0,2045,8,26
8420,0.0,2045,8,27
8421,0.0,2045,8,28
8422,0.0,2045,8,29
8423,0.0,2045,8,30
8424,0.0,2045,9,1
8425,0.0,2045,9,2
8426,0.0,2045,9,3
8427,0.0,2045,9,4
8428,1.0,2046,5,27
8429,1.0,2046,5,28
8430,1.0,2046,5,29
8431,1.0,2046,5,30
8432,1.0,2046,6,1
8433,1.0,2046,6,2
8434,1.0,2046,6,3
8435,1.0,2046,6,4
8436,1.0,2046,6,5
8437,0.0,2046,6,6
8438,0.0,2046,6,7
8439,0.0,2046,6,8
8440,0.0,2046,6,9
8441,0.0,2046,6,10
8442,0.0,2046,6,11
8443,0.0,2046,6,12
8444,0.0,2046,6,13
8445,0.0,2046,6,14
